id	Precision	Recall	Truth	Predicted
I08-1064		0.0	Kathrin Spreyer|Anette Frank	
L08-1091		0.0	Massimo Poesio|Ron Artstein	
W05-1614		0.0	Graeme D Ritchie	
C92-1027		0.0	Kimmo Koskenniemi|Pasi Tapanainen|Atro Voutilainen	
H90-1061		0.0	Roberto Pieraccini|Chin Hui Lee|Egidio Giachin|Lawrence R Rabiner	
L08-1612		0.0	Doaa Samy|Ana González Ledesma	
W12-4001		0.0	Claudiu Cristian Musat|Alireza Ghasemi|Boi Faltings	
N06-1023		0.0	Daisuke Kawahara|Sadao Kurohashi	
H94-1104		0.0	David S Pallett	
W13-1205		0.0	Ryan Shaw	
C10-2086		0.0	Shui Liu|Sheng Li|Tiejun Zhao|Min Zhang|Pengyuan Liu	
W98-0212		0.0	Ulrich Germann	
M91-1013		0.0	Ralph Grishman|John Sterling|Catherine Macleod	
H05-1061		0.0	Fei Huang|Ying Zhang|Stephan Vogel	
C90-2027		0.0	Sebastian Goeser	
W04-2313		0.0	Sandrine Zufferey|Andrei Popescu Belis	
W04-2003		0.0	Gerold Schneider|James Dowdall|Fabio Rinaldi	
P98-2183		0.0	James Rogers	
P06-2104		0.0	Reid Swanson|Andrew S Gordon	
P12-1102		0.0	Hiroshi Yamaguchi|Kumiko Tanaka Ishii	
D10-1064		0.0	Aurélien Max	
H92-1109		0.0	Clifford J Weinstein|Douglas B Paul	
P96-1052		0.0	Bernard E M Jones	
A00-2015		0.0	Takehito Utsuro|Shigeyuki Nishiokayama|Masakazu Fujio|Yuji Matsumoto	
C90-3052		0.0	Martin C Emele|Remi Zajac	
C90-2042		0.0	Marie Claude Landau	
P85-1018		0.0	Stuart M Shieber	
C86-1019		0.0	Seiki Akama	
C00-2113		0.0	Sayori Shimohata	
D12-1012		0.0	Ajay Nagesh|Ganesh Ramakrishnan|Laura Chiticariu|Rajasekar Krishnamurthy|Ankush Dharkar|Pushpak Bhattacharyya	
W12-1629		0.0	Hannaneh Hajishirzi|Jill F Lehman|Jessica K Hodgins	
E06-1035		0.0	Pei Yun Hsueh|Johanna D Moore|Steve Renals	
E06-1043		0.0	Afsaneh Fazly|Suzanne Stevenson	
W04-2407		0.0	Joakim Nivre|Johan Hall|Jens Nilsson	
C04-1089		0.0	Li Shao|Hwee Tou Ng	
M92-1024		0.0	Damaris M Ayuso|Sean Boisen|Heidi J Fox|Herbert Gish|Robert J P Ingria|Ralph M Weischedel	
C10-2007		0.0	Delphine Bernhard	
D13-1199		0.0	Jiwei Li|Myle Ott|Claire Cardie	
N09-4002		0.0	Thorsten Brants|Peng Xu	
C00-1069		0.0	Geert Jan M Kruijff|Elke Teich|John A Bateman|Ivana Kruijff Korbayova|Hana Skoumalova|Serge Sharoff|Lena Sokolova|Anthony Hartley|Kamenka Staykova|Jiri Hana	
H91-1030		0.0	J L Flanagan|R Mammone|G W Elko	
W08-0205		0.0	Eric Fosler Lussier	
P88-1032		0.0	Yves Schabes|Aravind K Joshi	
W10-2907		0.0	Lillian Lee	
C88-2166		0.0	Judith L Klavans	
N09-3006		0.0	Adriane Boyd	
W04-1113		0.0	Wanyin Li|Qin Lu|Ruifeng Xu	
P06-1034		0.0	Ryuichiro Higashinaka|Rashmi Prasad|Marilyn A Walker	
C04-1018		0.0	Eric Breck|Claire Cardie	
C96-1017		0.0	Kenneth R Beesley	
C08-1002		0.0	Omri Abend|Roi Reichart|Ari Rappoport	
W11-1803		0.0	Tomoko Ohta|Sampo Pyysalo|Jun ichi Tsujii	
W10-0602		0.0	Marcel van Gerven|Irina Simanova	
N07-2040		0.0	Yongmei Shi|Lina Zhou	
W00-0401		0.0	Horacio Saggion|Guy Lapalme	
J85-1002		0.0	Pierre Isabelle|Laurent Bourbeau	
L08-1073		0.0	Yuka Tateisi|Yusuke Miyao|Kenji Sagae|Jun ichi Tsujii	
W96-0310		0.0	Victor Raskin|Sergei Nirenburg	
W02-0204		0.0	Kate Forbes Riley|Bonnie Lynn Webber	
C96-2140		0.0	John Nerbonne|Petra Smit	
I08-2108		0.0	Timothy Baldwin|Su Nam Kim|Francis Bond|Sanae Fujita|David Martinez|Takaaki Tanaka	
W13-2604		0.0	Alexander Clark|Gianluca Giorgolo|Shalom Lappin	
W09-1503		0.0	Beth Ann Hockey|Manny Rayner	
W07-0725		0.0	Holger Schwenk	
P10-1077		0.0	Zhili Wu|Katja Markert|Serge Sharoff	
W13-2118		0.0	Ryu Iida|Takenobu Tokunaga	
P89-1011		0.0	Ted Briscoe	
W09-3035		0.0	Thai Phuong Nguyen|Xuẩn Lương Vũ|Nguyễn Thi Minh Huyền|Van Hiep Nguyen|Lê Phương|Hồng	
E85-1005		0.0	Frank Van Eynde|Louis Des Tombe|Fons Maes	
C73-2012		0.0	R G Piotrowski|I V Palibina	
S12-1073		0.0	Hao Xiong|Qun Liu	
W13-4909		0.0	Volkan Cirik|Hüsnü Sensoy	
L08-1219		0.0	Rob van Son|Wieneke Wesseling|Eric Sanders|Henk van den Heuvel	
I08-2093		0.0	William H Lewis|Fei Xia	
P12-3013		0.0	Asher Stern|Ido Dagan	
C10-2163		0.0	Sina Zarrieß|Aoife Cahill|Jonas Kuhn|Christian Rohrer	
W08-2136		0.0	Yvonne Samuelsson|Oscar Täckström|Sumithra Velupillai|Johan Eklund|Mark Fishel|Markus Saers	
W10-3505		0.0	Ji Fang|Bob Price|Lotti Price	
J09-2006		0.0	Olga Vechtomova	
W09-3836		0.0	Md Faisal Mahbub Chowdhury|Yi Zhang|Valia Kordoni	
I08-2079		0.0	Qiang Zhou	
I05-5010		0.0	Richard Power|Donia R Scott	
W04-1901		0.0	Francis Bond|Sanae Fujita|Chikara Hashimoto|Kaname Kasahara|Shigeko Nariyama|Eric Nichols|Akira Ohtani|Takaaki Tanaka|Shigeaki Amano	
P98-2153		0.0	Hiroshi Nakagawa|Tatsunori Mori|Nobuyuki Omori|Jun Okamura	
W97-0203		0.0	Kenneth C Litkowski	
C10-2152		0.0	Qiong Wu|Songbo Tan|Xueqi Cheng|Miyi Duan	
J01-2005		0.0	Noriko Tomuro|Steven L Lytinen	
W11-1723		0.0	Syed Aqueel Haider|Rishabh Mehrotra	
W03-1405		0.0	Kathleen Ahrens|Siaw Fong Chung|Chu Ren Huang	
C10-1011		0.0	Bernd Bohnet	
W09-3608		0.0	Marti A Hearst|Emilia Stoica	
W09-0626		0.0	Kees van Deemter	
E83-1029		0.0	Giovanni Adorni|Mauro Di Manzo	
W07-1003		0.0	Son Doan|Ai Kawazoe|Nigel Collier	
W03-1802		0.0	Béatrice Daille	
A88-1020		0.0	Martin Chodorow|Yael Ravin|Howard E Sachar	
P07-1104		0.0	Jianfeng Gao|Galen Andrew|Mark Johnson|Kristina Toutanova	
W03-0705		0.0	Carl Burke|Christine Doran|Abigail S Gertner|Andy Gregorowicz|Lisa Harper|Joel Korb|Dan Loehr	
W04-1509		0.0	Tomas By	
W03-1210		0.0	Roxana Gîrju	
W97-1312		0.0	Ruslan Mitkov	
P83-1019		0.0	Donald Hindle	
C92-4196		0.0	Sally Yeates Sedelow|Walter A Sedelow Jr	
C00-1073		0.0	Diane J Litman|Michael S Kearns|Satinder Singh|Marilyn A Walker	
W05-0906		0.0	Jimmy Lin|Dina Demner Fushman	
W10-0102		0.0	Vamshi Ambati|Stephan Vogel|Jaime G Carbonnell	
L08-1420		0.0	Piroska Lendvai|Steve Hunt	
P06-2064		0.0	Su Nam Kim|Timothy Baldwin	
P04-1086		0.0	Michelle L Gregory|Yasemin Altun	
W00-1108		0.0	Sur Jin Ker|Jen Nan Chen	
H93-1012		0.0	Donna Harman	
P13-1137		0.0	Lu Wang|Claire Cardie	
M95-1014		0.0	Ralph Grishman	
X98-1004		0.0	Douglas E Appelt|Boyan A Onyshkevych	
W08-1121		0.0	Raquel Hervás|Pablo Gervás	
N06-1018		0.0	Benjamin Han|Donna M Gates|Lori S Levin	
W01-0808		0.0	Takako Aikawa|Maite Melero|Lee Schwartz|Andi Wu	
C88-1041		0.0	Dafydd Gibbon|Gunter Braun	
W04-1709		0.0	Cerstin Mahlow|Michael Hess	
W10-1714		0.0	Michael Jellinghaus|Alexandros Poulis|David Kolovratník	
E06-2027		0.0	Patrizia Paggio	
C00-1031		0.0	Dan Cristea|Nancy M Ide|Daniel Marcu|Valentin Tablan	
P13-1139		0.0	Mark Hopkins|Jonathan May	
E03-1024		0.0	Alexander Koller|Joachim Niehren|Stefan Thater	
W05-0614		0.0	Michael Fleischman|Deb Roy	
H94-1072		0.0	Tomek Strzalkowski	
W12-3409		0.0	João Silva|António Branco	
C88-1073		0.0	Jurgen Kunze	
P92-1015		0.0	Chris Rowles|Xiuming Huang	
I05-1041		0.0	Hua Wu|Haifeng Wang	
N12-1087		0.0	Rajhans Samdani|Ming Wei Chang|Dan Roth	
P99-1025		0.0	Alicia Abella|Allen L Gorin	
C04-1179		0.0	Namhee Kwon|Michael Fleischman|Eduard Hovy	
P08-1005		0.0	Jiří Mírovský	
C10-1091		0.0	Alena Neviarouskaya|Helmut Prendinger|Mitsuru Ishizuka	
L08-1327		0.0	Catalina Hallett|David Hardcastle	
W09-1416		0.0	Arzucan Özgür|Dragomir R Radev	
H89-2068		0.0	Beth M Sundheim	
W10-1106		0.0	Melanie J Martin	
E12-1009		0.0	Bernd Bohnet|Jonas Kuhn	
P03-2019		0.0	Stephan Busemann|Witold Drozdzynski|Hans Ulrich Krieger|Jakub Piskorski|Ulrich Schäfer|Hans Uszkoreit|Feiyu Xu	
W96-0202		0.0	Xuanyin Xia|Dekai Wu	
C90-3029		0.0	Jerry R Hobbs|John Bear	
L08-1210		0.0	Cédric Messiant|Thierry Poibeau|Anna Korhonen	
P86-1017		0.0	Michael G Dyer|Uri Zernik	
E83-1001		0.0	Steven Cushing	
C02-1155		0.0	Thanaruk Theeramunkong|Verayuth Lertnattee	
H90-1008		0.0	Lenhart K Schubert|Chung Hee Hwang	
P09-1006		0.0	Zhengyu Niu|Haifeng Wang|Hua Wu	
W07-2205		0.0	Timothy Baldwin|Mark Dras|Julia Hockenmaier|Tracy Holloway King|Gertjan van Noord	
H94-1047		0.0	Rebecca F Bruce|Janyce Wiebe	
C00-2156		0.0	Byeongchang Kim|Gary Geunbae Lee	
C82-1062		0.0	Jun ichi Tsujii	
W97-0322		0.0	Ted Pedersen|Rebecca F Bruce	
P99-1015		0.0	Eric V Siegel	
W08-1502		0.0	Björn Bringert	
W11-2156		0.0	Marta Ruiz Costa Jussà|Rafael E Banches	
A00-2026		0.0	Adwait Ratnaparkhi	
P81-1036		0.0	Henry S Thompson	
D10-1011		0.0	Florian Boudin|Jian Yun Nie|Martin Dawes	
P06-1051		0.0	Fabio Massimo Zanzotto|Alessandro Moschitti	
I08-2130		0.0	Hongzhi Xu|Chunping Li	
W09-2403		0.0	Judita Preiss|Jon Dehdari|Josh King|Dennis Mehay	
W12-0906		0.0	Rodrigo Wilkens	
P12-4003		0.0	Eric Xing	
N12-1095		0.0	Mohit Bansal|John DeNero|Dekang Lin	
J10-3004		0.0	Micha Elsner|Eugene Charniak	
J10-2004		0.0	Wei Wang|Jonathan May|Kevin Knight|Daniel Marcu	
P10-1074		0.0	Jenny Rose Finkel|Christopher D Manning	
W06-3104		0.0	David A Smith|Jason M Eisner	
P97-1068		0.0	Maite Taboada	
I08-3012		0.0	Sandipan Sarkar|Sivaji Bandyopadhyay	
C00-2160		0.0	Manabu Okumura	
W06-2704		0.0	Neil Mayo|Jonathan Kilgour|Jean Carletta	
W93-0215		0.0	Jong Gyun Lim	
P82-1022		0.0	Robert F Simmons	
X96-1007		0.0	Donna Harman	
C92-2086		0.0	Hideki Tanaka|Teruaki Aizawa|Yeun Bae Kim|Nobuko Hatada	
W12-3709		0.0	Alexandra Balahur|Marco Turchi	
E91-1025		0.0	Gunnel Kallgren	
C80-1066		0.0	Christian Boitet|Nicolas Nedobejkine	
N04-1008		0.0	Radu Soricut|Eric Brill	
C90-3063		0.0	Ido Dagan|Alon Itai	
C04-1098		0.0	Junlin Zhang|Le Sun|Weimin Qu|Yufang Sun	
W99-0211		0.0	Saliha Azzam|Kevin Humphreys|Robert J Gaizauskas	
P98-1032		0.0	Jill Burstein|Karen Kukich|Susanne Wolff|Chi Lu|Martin Chodorow|Lisa C Braden Harder|Mary Dee Harris	
C92-2097		0.0	Osamu Furuse|Hitoshi Iida	
W06-3605		0.0	Filip Ginter|Aleksandr Myllari|Tapio Salakoski	
C04-1200		0.0	Soo Min Kim|Eduard Hovy	
W90-0119		0.0	Peter van Beek|Robin Cohen	
W01-0707		0.0	Eric Gaussier|Nicola Cancedda	
W12-6218		0.0	Anssi Yli Jyrä|Jussi Piitulainen|Atro Voutilainen	
W99-0314		0.0	Teresa Zollo|Mark G Core	
P11-1031		0.0	Kirill Kireyev|Thomas K Landauer	
S12-1047		0.0	David Jurgens|Saif Mohammad|Peter Turney|Keith Holyoak	
W10-0406		0.0	Courtney Napoles|Mark Dredze	
W07-2022		0.0	Alina Andreevskaia|Sabine Bergler	
P06-1120		0.0	Violeta Seretan|Eric Wehrli	
N09-2022		0.0	Bonaventura Coppola|Alessandro Moschitti|Giuseppe Riccardi	
P98-2149		0.0	Pascal Mouret|Monique Rolbert	
W12-1811		0.0	Gina Anne Levow	
P03-1070		0.0	Yukiko I Nakano|Gabe Reinstein|Tom Stocky|Justine Cassell	
D09-1074		0.0	Spyros Matsoukas|Antti Veikko I Rosti|Bing Zhang	
P06-2112		0.0	Haifeng Wang|Hua Wu|Zhanyi Liu	
E93-1018		0.0	Claire Gardent	
L08-1153		0.0	Aicha Bouhjar	
W12-0407		0.0	Daniel Baxter	
W10-2006		0.0	Ting Qian|T Florian Jaeger	
C92-2107		0.0	Hiroshi Nomiyama	
W94-0102		0.0	Roberto Basili|Maria Teresa Pazienza|Paola Velardi	
J05-2002		0.0	Mark Jan Nederhof	
C90-2038		0.0	Hiroaki Kitano	
C10-2126		0.0	Asad B Sayeed|Hieu Nguyen|Timothy J Meyer|Amy Weinberg	
W10-3810		0.0	Mahsa Mohaghegh|Abdolhossein Sarrafzadeh|Tom Moir	
P13-2090		0.0	Svitlana Volkova|Theresa Wilson|David Yarowsky	
N04-3001		0.0	David Kirk Evans|Judith L Klavans|Kathleen R McKeown	
W07-0717		0.0	George Foster|Roland Kuhn	
N07-2048		0.0	Guangwei Wang|Kenji Araki	
E95-1025		0.0	Gregor Erbach	
W06-3907		0.0	Rowan Nairn|Cleo Condoravdi|Lauri Karttunen	
P86-1033		0.0	Diane J Litman	
D09-1144		0.0	Ekaterina Ovchinnikova|Theodore Alexandrov|Tonio Wandmacher	
C86-1035		0.0	Michael B Kao|Thomas C Rindflesch|Karen L Ryan	
C02-1111		0.0	Annie Foret|Yannick Le Nir	
P88-1011		0.0	Eugene Charniak|Robert Goldman	
T87-1034		0.0	Amichai Kronfeld	
P09-2045		0.0	Xinfan Meng|Houfeng Wang	
P06-1099		0.0	Joachim Wermter|Udo Hahn	
E09-1085		0.0	Gabriel Skantze|David Schlangen	
W07-1414		0.0	Erwin Marsi|Emiel Krahmer|Wauter Bosma	
W06-3509		0.0	Anders Søgaard	
P13-1140		0.0	Jiajun Zhang|Chengqing Zong	
C94-2199		0.0	Marc Dymetman	
P06-1041		0.0	Kilian A Foth|Wolfgang Menzel	
W91-0110		0.0	Remi Zajac	
W04-3202		0.0	Jason Baldridge|Miles Osborne	
W10-3709		0.0	Tomoko Izumi|Kenji Imamura|Genichiro Kikui|Satoshi Sato	
W11-1008		0.0	Markus Saers|Dekai Wu	
E06-3005		0.0	Suzan Verberne	
P09-3001		0.0	Ekaterina Shutova	
C86-1002		0.0	Cornelia Zelinsky Wibbelt	
C90-2070		0.0	Robert Wilensky	
D08-1078		0.0	Alexandra Birch|Miles Osborne|Philipp Koehn	
C96-1055		0.0	Bonnie Jean Dorr|Douglas A Jones	
P08-2061		0.0	Rodney D Nielsen|Wayne H Ward|James H Martin|Martha Palmer	
P87-1019		0.0	Deborah A Dahl|Martha Palmer|Rebecca J Passonneau	
C80-1058		0.0	Hozumi Tanaka	
D07-1110		0.0	Aline Villavicencio|Valia Kordoni|Yi Zhang|Marco Idiart|Carlos Ramisch	
J79-1041		0.0	Makoto Nagao|Jun ichi Tsujii	
W06-0202	1.0	1.0	Mark Stevenson|Mark A Greenwood	Mark Stevenson|Mark A, Greenwood
W05-0603		0.0	Preslav Nakov|Marti A Hearst	
D13-1165		0.0	Russell Beckley|Brian Roark	
X96-1030		0.0	Tomek Strzalkowski	
C00-1062		0.0	Ronald M Kaplan|Jurgen Wedekind	
P96-1025		0.0	Michael John Collins	
W07-2090		0.0	Rada Mihalcea|Andras Csomai|Massimiliano Ciaramita	
W05-0102		0.0	Justine Cassell|Matthew Stone	
W02-1205		0.0	Ru Yng Chang|Chu Ren Huang	
W10-4349		0.0	Alexander Schmitt|Wolfgang Minker|Nada Sharaf	
W13-2209		0.0	Alexey Borisov|Jacob Dlougach|Irina Galinskaya	
P10-1138		0.0	Celina Santamaría|Julio Gonzalo|Javier Artiles	
P10-1108		0.0	Jonathan May|Kevin Knight|Heiko Vogler	
W06-0306	1.0	1.0	Nobuaki Hiroshima|Setsuo Yamada|Osamu Furuse|Ryoji Kataoka	Nobuaki Hiroshima|Setsuo Yamada|Osamu Furuse|Ryoji Kataoka
W13-0806		0.0	Markus Saers|Karteek Addanki|Dekai Wu	
N04-4029		0.0	Vijay Divi|Clifton Forlines|Jan Van Gemert|Bhiksha Raj|Bent Schmidt Nielsen|Kent Wittenburg|Joseph Woelfel|Peter Wolf|Fang Fang Zhang	
W10-3013		0.0	Shaodian Zhang|Hai Zhao|Guodong Zhou|Bao Liang Lu	
D07-1087		0.0	Sander Canisius|Caroline Sporleder	
W01-1515		0.0	Steven Bird|Kazuaki Maeda|Xiaoyi Ma|Haejoong Lee	
W08-1132		0.0	Bernd Bohnet	
W13-2215		0.0	Lluís Formiga|Marta R Costa jussà|José B Mariño|José A R Fonollosa|Alberto Barrón Cedeño|Lluis Marquez	
C82-1039		0.0	Makoto Nagao|Jun ichi Tsujii|Koji Yada|Toshihiro Kakimoto	
W11-0303		0.0	Valentin I Spitkovsky|Hiyan Alshawi|Daniel Jurafsky	
H91-1057		0.0	Frederick Jelinek|Bernard Merialdo|Salim Roukos|M Strauss	
P11-3021		0.0	Fahad Alotaiby	
N09-1055		0.0	Weifu Du|Songbo Tan	
W03-1118		0.0	Shih Hung Wu|Richard Tzong Han Tsai|Wen Lian Hsu	
J91-1001		0.0	John S Justeson|Slava M Katz	
N09-2033		0.0	Lucian Galescu	
C80-1009		0.0	Stephen G Pulman	
W13-4045		0.0	Emer Gilmartin|Francesca Bonin|Carl Vogel|Nick Campbell	
C02-1099		0.0	Jong Hoon Oh|Key Sun Choi	
D09-1020		0.0	Cem Akkaya|Janyce Wiebe|Rada Mihalcea	
W10-4131		0.0	Ling Xiang Tang|Shlomo Geva|Andrew Trotman|Yue Xu	
J09-4010		0.0	Yuval Marom|Ingrid Zukerman	
E06-2019		0.0	Wen Juan Hou|Chih Lee|Hsin Hsi Chen	
P95-1038		0.0	Rajeev Agarwal	
W11-1304		0.0	Christian Biemann|Eugenie Giesbrecht	
N09-1053		0.0	Stanley F Chen	
W13-4005		0.0	Brian McMahan|Matthew Stone	
P96-1030		0.0	Manny Rayner|David M Carter	
P11-3014		0.0	Charles Greenbacker	
H92-1014		0.0	Francis Kubala|Chris Barry|Madeleine Bates|Robert J Bobrow|Pascale Fung|Robert J P Ingria|John Makhoul|Long Nguyen|Richard M Schwartz|David G Stallard	
W07-1311		0.0	Thomas Pilz|Axel Philipsenburg|Wolfram Luther	
H05-1018		0.0	Jun ichi Kazama|Kentaro Torisawa	
E85-1016		0.0	Helene Bestougeff|Gerard Ligozat	
C94-1075		0.0	François Barthélemy|Francois Rouaix	
W07-2058		0.0	Ergin Elmacioglu|Yee Fan Tan|Su Yan|Min Yen Kan|Dongwon Lee	
W06-1319		0.0	Ingrid Zukerman|Michael Niemann|Sarah George	
P99-1080		0.0	Adrian Corduneanu	
W13-2813		0.0	Rahma Boujelbane|Mariem Ellouze Khemekhem|Siwar BenAyed|Lamia Hadrich Belguith	
W01-1309		0.0	Frank Schilder|Christopher U Habel	
X98-1014		0.0	Scott Miller|Michael Crystal|Heidi J Fox|Lance A Ramshaw|Richard M Schwartz|Rebecca Stone|Ralph M Weischedel	
W02-0211		0.0	Pamela W Jordan|Kurt VanLehn	
W05-1520		0.0	Rahul Bhagat|Anton Leuski|Eduard Hovy	
W07-1209		0.0	Aoife Cahill|Tracy Holloway King|John T Maxwell III	
P91-1032		0.0	Fernando Pereira	
P04-1036		0.0	Diana McCarthy|Rob Koeling|Julie Weeds|John Carroll	
P09-4007		0.0	Zhifei Li|Chris Callison Burch|Chris Dyer|Juri Ganitkevitch|Sanjeev P Khudanpur|Lane Schwartz|Wren N G Thornton|Jonathan Weese|Omar F Zaidan	
W03-0809		0.0	Iryna Gurevych|Stefan Merten|Robert Porzel	
W08-1201		0.0	Martha Palmer|Susan Windisch Brown	
C92-3166		0.0	J Royaute|L Schmitt|E Olivetan	
P07-1006		0.0	Lucia Specia|Mark Stevenson|Maria Das Gracas Volpe Nunes	
C04-1094		0.0	Enrique Amigó|Julio Gonzalo|Victor Peinado|Anselmo Peñas|M Felisa Verdejo	
W07-2037		0.0	Zhengyu Niu|Ji Donghong|Chew Lim Tan	
W10-3710		0.0	Tanmoy Chakraborty|Sivaji Bandyopadhyay	
J96-1001		0.0	Frank A Smadja|Vasileios Hatzivassiloglou|Kathleen R McKeown	
I08-6013		0.0	Prasad Pingali|Vasudeva Varma	
P13-2002		0.0	Chris Quirk	
W90-0108		0.0	John A Bateman	
P01-1055		0.0	Georgios Petasis|Frantz Vichot|Francis Wolinski|Georgios Paliouras|Vangelis Karkaletsis|Constantine D Spyropoulos	
W13-2403		0.0	Ilia Chetviorkin|Natalia Loukachevitch	
W01-1302		0.0	Viktor Pekar	
W11-0211		0.0	Malgorzata Marciniak|Agnieszka Mykowiecka	
N13-1019		0.0	Lan Du|Wray Buntine|Mark Johnson	
P07-1063		0.0	François Mairesse|Marilyn A Walker	
D13-1060		0.0	Karl Pichotta|John DeNero	
P01-1040		0.0	Nancy M Ide|Laurent Romary	
P08-1096		0.0	Xiaofeng Yang|Jian Su|Jun Lang|Chew Lim Tan|Ting Liu|Sheng Li	
N09-2008		0.0	Enrique Alfonseca|Keith Hall|Silvana Hartmann	
W91-0217		0.0	Nicoletta Calzolari	
D12-1078		0.0	Shujie Liu|Chi Ho Li|Mu Li|Ming Zhou	
P08-1014		0.0	Maximilian Bisani|Paul Vozila|Olivier Divay|Jeff Adams	
W00-0722		0.0	Patrick Ruch|Robert Baud|Pierrette Bouillon|Gilbert Robert	
A97-1042		0.0	Chin Yew Lin|Eduard Hovy	
W02-1802		0.0	Lawrence Y L Cheung|Tom Bong Yeung Lai|Robert Wing Pong Luk|Oi Yee Kwong|KingKui Sin|Benjamin K T sou	
W03-1813		0.0	Beata Trawinski	
W10-3016		0.0	Lin Chen|Barbara Di Eugenio	
N09-2017		0.0	Yuzu Uchida|Kenji Araki	
W98-1407		0.0	Lidia Fraczak|Guy Lapalme|Michael Zock	
W12-1308		0.0	Fatima Zahra Nejme|Siham Boulaknadel	
D11-1053		0.0	Deepak Agarwal|Bee Chung Chen|Bo Pang	
W12-4504		0.0	Chen Chen|Vincent Ng	
P92-1006		0.0	David M Magerman|Carl Weir	
P10-1026		0.0	Jun ichi Kazama|Stijn De Saeger|Kow Kuroda|Masaki Murata|Kentaro Torisawa	
W03-1612		0.0	Hiroshi Kanayama	
D12-1038		0.0	Wenbin Jiang|Fandong Meng|Qun Liu|Yajuan Lü	
P84-1099		0.0	Steven Krauwer|Louis Des Tombe	
E93-1007		0.0	Antal van den Bosch|Walter Daelemans	
W11-1916		0.0	Jonathan K Kummerfeld|Mohit Bansal|David Burkett|Dan Klein	
P09-1083		0.0	Fangtao Li|Yang Tang|Minlie Huang|Xiaoyan Zhu	
W09-1405		0.0	Andreas Vlachos|Paula Buttery|Ó|Diarmuid Séaghdha|Ted Briscoe	
H89-2013		0.0	Kenneth Ward Church|William A Gale	
W12-4306		0.0	Anita de Waard|Henk Pander Maat	
C08-2003		0.0	Michaela Atterer|Timo Baumann|David Schlangen	
P84-1029		0.0	Aravind K Joshi|Bonnie Lynn Webber|Ralph M Weischedel	
W03-0401		0.0	Yusuke Miyao|Jun ichi Tsujii	
S13-1043		0.0	Michael Roth|Anette Frank	
W07-0809		0.0	Mohammed Attia	
D13-1120		0.0	Rebecca Dridan	
W93-0306		0.0	Atro Voutilainen	
W98-0303		0.0	Jill Burstein|Karen Kukich|Susanne Wolff|Chi Lu|Martin Chodorow	
W07-0607		0.0	Marco Baroni|Alessandro Lenci|Luca Onnis	
P09-2084		0.0	Wei Yun Ma|Kathleen R McKeown	
P88-1003		0.0	Remko J H Scha|David G Stallard	
C10-2084		0.0	Shujie Liu|Chi Ho Li|Ming Zhou	
D12-1101		0.0	Sameer Singh|Michael Wick|Andrew McCallum	
C10-1068		0.0	Fang Kong|Guodong Zhou|Longhua Qian|Qiao ming Zhu	
J94-3006		0.0	John Hewson	
W12-1002		0.0	Mark Dingemanse|Jeremy Hammond|Herman Stehouwer|Aarthy Somasundaram|Sebastian Drude	
W13-2257		0.0	Arianna Bisazza|Marcello Federico	
J84-3005		0.0	Robert C Berwick	
W05-0201		0.0	Chao Lin Liu|Chun Hung Wang|Zhao Ming Gao|Shang Ming Huang	
P11-2053		0.0	Christian Rohrdantz|Annette Hautli|Thomas Mayer|Miriam Butt|Daniel A Keim|Frans Plank	
W10-4114		0.0	Zhen Hai|Kuiyu Chang|Qinbao Song|Jung Jae Kim	
P09-2073		0.0	Yashar Mehdad	
C00-2090		0.0	Emmanuel Planas|Osamu Furuse	
P09-1065		0.0	Yang Liu|Haitao Mi|Yang Feng|Qun Liu	
P05-2006		0.0	Marta Tatu	
N06-1042		0.0	Deniz Yuret|Ferhan Ture	
W04-0301		0.0	Vincenzo Lombardo|Alessandro Mazzei|Patrick Sturt	
P12-1083		0.0	Yaqin Yang|Nianwen Xue	
W09-3526		0.0	Dmitry Zelenko	
P85-1025		0.0	Douglas E Appelt	
W06-1901		0.0	Dominique Laurent|Patrick Seguela|Sophie Negre	
D13-1028		0.0	Fang Kong|Hwee Tou Ng	
C88-1062		0.0	Hans Karlgren|Jurgen Kunze	
W09-2003		0.0	Sravana Reddy	
I05-2031		0.0	Ondřej Bojar|Petr Homola|Vladislav Kuboň	
L08-1140		0.0	Gregory Sanders|Sebastien Bronsart|Sherri L Condon|Craig Schlenoff	
J81-1003		0.0	Fred J Damerau	
L08-1316		0.0	Nasser Abouzakhar|Ben Allison|Louise Guthrie	
P11-2001		0.0	Brian Roark|Richard W Sproat|Izhak Shafran	
N09-4003		0.0	Liang Huang	
C82-2033		0.0	Petr Jirku|T Havranek	
P84-1068		0.0	Beat Buchmann|Susan Armstrong|Patrick Shann	
J13-1004		0.0	Wolfgang Seeker|Jonas Kuhn	
P04-1062		0.0	Noah A Smith|Jason M Eisner	
W10-4120		0.0	Shan Bin Chan|Hayato Yamana	
W09-3210		0.0	Swapna Somasundaran|Galileo Namata|Lise Getoor|Janyce Wiebe	
E09-1074		0.0	Yves Peirsman|Dirk Geeraerts	
P97-1072		0.0	Renata Vieira|Simone Teufel	
W11-2002		0.0	Alan W Black|Susanne Burger|Alistair Conkie|Helen Hastie|Simon Keizer|Oliver Lemon|Nicolas Merigaud|Gabriel Parent|Gabriel Schubiner|Blaise Thomson|Jason Williams|Kai Yu|Steve Young|Maxine Eskenazi	
P08-1048		0.0	Alistair Kennedy|Stan Szpakowicz	
P06-2081		0.0	Jon Oberlander|Scott Nowson	
